invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-25534500021,2020-02-28,3679,69658,2,1750,43.98,3.5,0.92
INV-25521500043,2020-02-28,5517,22157,2,1000,49.98,2,0.52
INV-25522600024,2020-02-28,3712,22157,2,1000,49.98,2,0.52
INV-25528100002,2020-02-28,5737,34008,2,1750,59.98,3.5,0.92
INV-25517200012,2020-02-28,2840,34008,2,1750,59.98,3.5,0.92
INV-25541700049,2020-02-28,2549,64776,2,750,59.98,1.5,0.39
INV-25517500004,2020-02-28,3838,48106,2,750,59.98,1.5,0.39
INV-25537900001,2020-02-28,3514,64776,2,750,59.98,1.5,0.39
INV-25530900044,2020-02-28,2641,5133,2,750,59.98,1.5,0.39
INV-25518400018,2020-02-28,2521,64776,2,750,59.98,1.5,0.39
INV-25530600018,2020-02-28,4159,67578,4,750,71.96,3,0.79
INV-25535500008,2020-02-28,5463,64776,4,750,119.96,3,0.79
INV-25532400025,2020-02-28,2624,64776,4,750,119.96,3,0.79
INV-25512600068,2020-02-28,2505,15296,3,750,21.03,2.25,0.59
INV-25514800013,2020-02-28,4622,34359,3,200,21.03,0.6,0.15
INV-25511700014,2020-02-28,4577,15246,6,750,42.06,4.5,1.18
INV-25539600012,2020-02-28,4596,34359,6,200,42.06,1.2,0.31
INV-25508900013,2020-02-28,4696,34359,6,200,42.06,1.2,0.31
INV-25540000014,2020-02-28,5131,34359,12,200,84.12,2.4,0.63
INV-25533100001,2020-02-28,5660,34359,12,200,84.12,2.4,0.63
INV-25536800040,2020-02-28,5167,34359,12,200,84.12,2.4,0.63
INV-25531800017,2020-02-28,4474,34359,12,200,84.12,2.4,0.63
INV-25518700011,2020-02-28,2190,49086,18,750,768.96,13.5,3.56
INV-25512600069,2020-02-28,2505,86560,3,750,38.31,2.25,0.59
INV-25545000019,2020-02-28,2566,38058,12,1000,129.24,12,3.17
INV-25524400013,2020-02-28,2656,27629,1,750,13.64,0.75,0.19
INV-25517600021,2020-02-28,2678,52314,3,375,14.64,1.12,0.29
INV-25539200011,2020-02-28,4326,86507,3,1000,17.28,3,0.79
INV-25533600021,2020-02-28,5209,36307,7,1000,42.56,7,1.84
INV-25538400050,2020-02-28,2606,77055,3,750,58.56,2.25,0.59
INV-25538400045,2020-02-28,2606,80577,12,1000,69.12,12,3.17
INV-25523600068,2020-02-28,2607,80577,12,1000,69.12,12,3.17
INV-25519300055,2020-02-28,2558,86507,12,1000,69.12,12,3.17
INV-25519300062,2020-02-28,2558,80577,12,1000,69.12,12,3.17
INV-25543000045,2020-02-28,2550,39839,6,750,81.12,4.5,1.18
INV-25541000026,2020-02-28,4478,52314,24,375,117.12,9,2.37
INV-25531900006,2020-02-28,5327,52314,24,375,117.12,9,2.37
INV-25535800025,2020-02-28,4818,52314,24,375,117.12,9,2.37
INV-25511600014,2020-02-28,4829,39839,12,750,162.24,9,2.37
INV-25511600015,2020-02-28,4829,39825,12,750,162.24,9,2.37
INV-25516600008,2020-02-28,2603,28890,12,750,234.24,9,2.37
INV-25526300008,2020-02-28,3868,28890,12,750,234.24,9,2.37
INV-25519500051,2020-02-28,3562,42566,12,750,171.24,9,2.37
INV-25521500030,2020-02-28,5517,23278,1,1750,16.53,1.75,0.46
INV-25528800008,2020-02-28,5253,11936,3,750,19.53,2.25,0.59
INV-25522800007,2020-02-28,2674,12406,3,750,19.53,2.25,0.59
INV-25521700014,2020-02-28,3403,23278,2,1750,33.06,3.5,0.92
INV-25524700001,2020-02-28,5544,83906,6,750,33.06,4.5,1.18
INV-25529900013,2020-02-28,4267,19477,1,1000,33.06,1,0.26
INV-25528100018,2020-02-28,5737,37987,2,1000,37.06,2,0.52
INV-25511900016,2020-02-28,2612,19477,2,1000,66.12,2,0.52
INV-25525200016,2020-02-28,4291,19477,2,1000,66.12,2,0.52
INV-25514100018,2020-02-28,4092,12406,12,750,78.12,9,2.37
INV-25519600125,2020-02-28,2506,11936,12,750,78.12,9,2.37
INV-25520700005,2020-02-28,4859,12406,12,750,78.12,9,2.37
INV-25538600004,2020-02-28,3783,11936,12,750,78.12,9,2.37
INV-25536200089,2020-02-28,2602,11936,12,750,78.12,9,2.37
INV-25526400104,2020-02-28,2560,19477,4,1000,132.24,4,1.05
INV-25540100031,2020-02-28,4169,48122,1,750,149.99,0.75,0.19
INV-25515100017,2020-02-28,3678,48122,1,750,149.99,0.75,0.19
INV-25540300045,2020-02-28,5600,48122,2,750,299.98,1.5,0.39
INV-25520900067,2020-02-28,5903,69945,1,375,10.89,0.37,0.09
INV-25514000027,2020-02-28,4369,43136,1,750,12.39,0.75,0.19
INV-25526900026,2020-02-28,4180,43125,1,750,12.39,0.75,0.19
INV-25529000008,2020-02-28,4346,43126,1,750,12.39,0.75,0.19
INV-25521500053,2020-02-28,5517,43126,1,750,12.39,0.75,0.19
INV-25539700013,2020-02-28,4273,43126,1,750,12.39,0.75,0.19
INV-25534400010,2020-02-28,4972,43036,1,750,12.39,0.75,0.19
INV-25543000052,2020-02-28,2550,43328,1,750,12.39,0.75,0.19
INV-25534400011,2020-02-28,4972,43136,1,750,12.39,0.75,0.19
INV-25543000051,2020-02-28,2550,43136,1,750,12.39,0.75,0.19
INV-25515200024,2020-02-28,5245,43126,1,750,12.39,0.75,0.19
INV-25510200015,2020-02-28,4392,43126,1,750,12.39,0.75,0.19
INV-25527400081,2020-02-28,5907,43333,3,200,12.39,0.6,0.15
INV-25527000106,2020-02-28,2569,54436,3,750,18.78,2.25,0.59
INV-25522400017,2020-02-28,4067,55066,3,750,18.78,2.25,0.59
INV-25528800014,2020-02-28,5253,35917,3,1000,18.78,3,0.79
INV-25544600047,2020-02-28,3818,35917,3,1000,18.78,3,0.79
INV-25532400065,2020-02-28,2624,75208,3,50,21.78,0.15,0.03
INV-25514800034,2020-02-28,4622,75208,3,50,21.78,0.15,0.03
INV-25532900020,2020-02-28,4334,75218,3,50,21.78,0.15,0.03
INV-25516700150,2020-02-28,2603,43051,2,750,24.78,1.5,0.39
INV-25536800016,2020-02-28,5167,43036,2,750,24.78,1.5,0.39
INV-25518700029,2020-02-28,2190,43125,2,750,24.78,1.5,0.39
INV-25527700063,2020-02-28,5236,43126,2,750,24.78,1.5,0.39
INV-25527000095,2020-02-28,2569,43051,2,750,24.78,1.5,0.39
INV-25531700005,2020-02-28,4626,43333,6,200,24.78,1.2,0.31
INV-25541700082,2020-02-28,2549,86251,12,1000,43.56,12,3.17
INV-25516700086,2020-02-28,2603,86251,12,1000,43.56,12,3.17
INV-25541800004,2020-02-28,2549,86251,12,1000,43.56,12,3.17
INV-25519600154,2020-02-28,2506,86251,12,1000,43.56,12,3.17
INV-25525800030,2020-02-28,2228,86251,12,1000,43.56,12,3.17
INV-25526100014,2020-02-28,4786,75212,6,50,43.56,0.3,0.07
INV-25525800014,2020-02-28,2228,75208,6,50,43.56,0.3,0.07
INV-25543200062,2020-02-28,2551,75218,6,50,43.56,0.3,0.07
INV-25515400036,2020-02-28,5125,75224,6,50,43.56,0.3,0.07
INV-25543200060,2020-02-28,2551,75208,6,50,43.56,0.3,0.07
INV-25529500008,2020-02-28,5562,75208,6,50,43.56,0.3,0.07
INV-25527900014,2020-02-28,4953,75212,6,50,43.56,0.3,0.07
INV-25537600006,2020-02-28,2644,75224,6,50,43.56,0.3,0.07
INV-25541200038,2020-02-28,5623,75218,6,50,43.56,0.3,0.07
INV-25537600005,2020-02-28,2644,75212,6,50,43.56,0.3,0.07
INV-25529500009,2020-02-28,5562,75212,6,50,43.56,0.3,0.07
INV-25537600004,2020-02-28,2644,75208,6,50,43.56,0.3,0.07
INV-25526100013,2020-02-28,4786,75208,6,50,43.56,0.3,0.07
INV-25543200061,2020-02-28,2551,75212,6,50,43.56,0.3,0.07
INV-25531900002,2020-02-28,5327,86883,11,200,43.56,2.2,0.58
INV-25530000049,2020-02-28,2591,43352,4,750,49.56,3,0.79
INV-25512600072,2020-02-28,2505,43352,4,750,49.56,3,0.79
INV-25542300004,2020-02-28,5358,43126,4,750,49.56,3,0.79
INV-25530000048,2020-02-28,2591,43328,4,750,49.56,3,0.79
INV-25512300007,2020-02-28,5694,43125,4,750,49.56,3,0.79
INV-25523000015,2020-02-28,2657,43333,12,200,49.56,2.4,0.63
INV-25509400008,2020-02-28,4678,86506,12,750,61.56,9,2.37
INV-25532400125,2020-02-28,2624,86506,12,750,61.56,9,2.37
INV-25517000004,2020-02-28,5335,54436,12,750,75.12,9,2.37
INV-25532800019,2020-02-28,3944,35917,12,1000,75.12,12,3.17
INV-25538400040,2020-02-28,2606,35917,12,1000,75.12,12,3.17
INV-25537800067,2020-02-28,3514,35917,12,1000,75.12,12,3.17
INV-25535800019,2020-02-28,4818,35917,12,1000,75.12,12,3.17
INV-25532400148,2020-02-28,2624,35917,12,1000,75.12,12,3.17
INV-25519300050,2020-02-28,2558,35917,12,1000,75.12,12,3.17
INV-25525200019,2020-02-28,4291,35917,12,1000,75.12,12,3.17
INV-25538800001,2020-02-28,4542,35917,12,1000,75.12,12,3.17
INV-25525700011,2020-02-28,4848,75208,12,50,87.12,0.6,0.15
INV-25512200006,2020-02-28,5700,43051,8,750,99.12,6,1.58
INV-25527200024,2020-02-28,4876,25601,12,50,111.12,0.6,0.15
INV-25537600093,2020-02-28,2644,35917,24,1000,150.24,24,6.34
INV-25512500023,2020-02-28,5471,35917,24,1000,150.24,24,6.34
INV-25534100013,2020-02-28,5373,35917,24,1000,150.24,24,6.34
INV-25535200042,2020-02-28,4183,35917,24,1000,150.24,24,6.34
INV-25533200001,2020-02-28,5598,75224,24,50,174.24,1.2,0.31
INV-25533600007,2020-02-28,5209,43333,48,200,198.24,9.6,2.53
INV-25540300029,2020-02-28,5600,43333,48,200,198.24,9.6,2.53
INV-25542200006,2020-02-28,4482,43333,48,200,198.24,9.6,2.53
INV-25517700026,2020-02-28,3354,35917,48,1000,300.48,48,12.68
INV-25521600004,2020-02-28,3710,43333,96,200,396.48,19.2,5.07
INV-25520500004,2020-02-28,2507,88036,12,750,135.24,9,2.37
INV-25527600006,2020-02-28,3886,89496,12,750,135.24,9,2.37
INV-25515900038,2020-02-28,2635,89496,12,750,135.24,9,2.37
INV-25532400126,2020-02-28,2624,88036,12,750,135.24,9,2.37
INV-25532000025,2020-02-28,5077,88036,12,750,135.24,9,2.37
INV-25509400010,2020-02-28,4678,88036,12,750,135.24,9,2.37
INV-25533100021,2020-02-28,5660,88036,12,750,135.24,9,2.37
INV-25527600026,2020-02-28,3886,88036,12,750,135.24,9,2.37
INV-25519000002,2020-02-28,3790,89496,12,750,135.24,9,2.37
INV-25513800026,2020-02-28,5129,89496,24,750,270.48,18,4.75
INV-25517700041,2020-02-28,3354,88036,24,750,270.48,18,4.75
INV-25523600018,2020-02-28,2607,80015,3,750,42.39,2.25,0.59
INV-25523600016,2020-02-28,2607,42242,3,750,42.39,2.25,0.59
INV-25525000017,2020-02-28,2553,18348,3,750,72.78,2.25,0.59
INV-25545100091,2020-02-28,5425,18348,3,750,72.78,2.25,0.59
INV-25531500119,2020-02-28,2613,80004,6,750,84.78,4.5,1.18
INV-25515900061,2020-02-28,2635,80004,6,750,84.78,4.5,1.18
INV-25541500027,2020-02-28,3651,80024,6,750,84.78,4.5,1.18
INV-25532400097,2020-02-28,2624,18348,6,750,145.56,4.5,1.18
INV-25511300002,2020-02-28,4136,18348,6,750,145.56,4.5,1.18
INV-25512700045,2020-02-28,4023,80024,12,750,169.56,9,2.37
INV-25527600043,2020-02-28,3886,80024,12,750,169.56,9,2.37
INV-25519000029,2020-02-28,3790,80024,12,750,169.56,9,2.37
INV-25519500052,2020-02-28,3562,80024,12,750,169.56,9,2.37
INV-25532000044,2020-02-28,5077,80024,12,750,169.56,9,2.37
INV-25517700060,2020-02-28,3354,18348,12,750,291.12,9,2.37
INV-25538500004,2020-02-28,4319,26828,3,1750,138.06,5.25,1.38
INV-25525500017,2020-02-28,4317,26828,3,1750,138.06,5.25,1.38
INV-25538900021,2020-02-28,3964,26828,3,1750,138.06,5.25,1.38
INV-25534500016,2020-02-28,3679,26828,3,1750,138.06,5.25,1.38
INV-25517500017,2020-02-28,3838,26828,6,1750,276.12,10.5,2.77
INV-25511500015,2020-02-28,4209,26828,6,1750,276.12,10.5,2.77
INV-25515900009,2020-02-28,2635,86694,6,1750,276.12,10.5,2.77
INV-25515900005,2020-02-28,2635,86673,6,1750,276.12,10.5,2.77
INV-25514100006,2020-02-28,4092,26828,6,1750,276.12,10.5,2.77
INV-25543200007,2020-02-28,2551,26828,6,1750,276.12,10.5,2.77
INV-25511900024,2020-02-28,2612,26828,6,1750,276.12,10.5,2.77
INV-25532000009,2020-02-28,5077,26828,6,1750,276.12,10.5,2.77
INV-25524900005,2020-02-28,3830,26828,6,1750,276.12,10.5,2.77
INV-25544000005,2020-02-28,3909,26828,6,1750,276.12,10.5,2.77
INV-25512600019,2020-02-28,2505,26828,6,1750,276.12,10.5,2.77
INV-25519300070,2020-02-28,2558,26828,6,1750,276.12,10.5,2.77
INV-25520000007,2020-02-28,4258,26828,6,1750,276.12,10.5,2.77
INV-25514600009,2020-02-28,5050,26828,6,1750,276.12,10.5,2.77
INV-25516700097,2020-02-28,2603,26828,6,1750,276.12,10.5,2.77
INV-25522900007,2020-02-28,2658,26828,6,1750,276.12,10.5,2.77
INV-25526300014,2020-02-28,3868,26828,12,1750,552.24,21,5.54
INV-25537000019,2020-02-28,3592,26828,12,1750,552.24,21,5.54
INV-25525000052,2020-02-28,2553,36304,1,375,2.79,0.37,0.09
INV-25543000032,2020-02-28,2550,36304,1,375,2.79,0.37,0.09
INV-25543100022,2020-02-28,4260,76487,1,1000,6.08,1,0.26
INV-25525200017,2020-02-28,4291,76487,1,1000,6.08,1,0.26
INV-25526900097,2020-02-28,4180,80571,1,50,6.83,0.05,0.01
INV-25527100054,2020-02-28,2618,80571,1,50,6.83,0.05,0.01
INV-25520900007,2020-02-28,5903,10789,1,200,7.08,0.2,0.05
INV-25526900021,2020-02-28,4180,10789,1,200,7.08,0.2,0.05
INV-25532900023,2020-02-28,4334,39555,1,50,7.58,0.05,0.01
INV-25539600021,2020-02-28,4596,53214,2,375,9.66,0.75,0.19
INV-25529000018,2020-02-28,4346,82881,1,750,10.16,0.75,0.19
INV-25532200010,2020-02-28,2459,82881,1,750,10.16,0.75,0.19
INV-25530000056,2020-02-28,2591,54444,2,375,10.66,0.75,0.19
INV-25534600012,2020-02-28,5017,55084,2,375,10.66,0.75,0.19
INV-25527700051,2020-02-28,5236,55084,2,375,10.66,0.75,0.19
INV-25517400002,2020-02-28,5888,36304,4,375,11.16,1.5,0.39
INV-25509500013,2020-02-28,4411,36304,4,375,11.16,1.5,0.39
INV-25516700232,2020-02-28,2603,80571,2,50,13.66,0.1,0.02
INV-25525800050,2020-02-28,2228,38088,1,1750,14.16,1.75,0.46
INV-25539700021,2020-02-28,4273,38088,1,1750,14.16,1.75,0.46
INV-25526400018,2020-02-28,2560,37934,6,375,15.66,2.25,0.59
INV-25512000007,2020-02-28,5699,53214,4,375,19.32,1.5,0.39
INV-25519600020,2020-02-28,2506,53214,4,375,19.32,1.5,0.39
INV-25542600022,2020-02-28,4385,53214,4,375,19.32,1.5,0.39
INV-25515500027,2020-02-28,4377,53214,4,375,19.32,1.5,0.39
INV-25514000035,2020-02-28,4369,36304,8,375,22.32,3,0.79
INV-25539200010,2020-02-28,4326,76487,4,1000,24.32,4,1.05
INV-25518400020,2020-02-28,2521,76487,4,1000,24.32,4,1.05
INV-25525200006,2020-02-28,4291,36307,4,1000,24.32,4,1.05
INV-25540700009,2020-02-28,4997,10804,4,200,28.32,0.8,0.21
INV-25520600010,2020-02-28,5361,10804,4,200,28.32,0.8,0.21
INV-25523100025,2020-02-28,5210,10789,4,200,28.32,0.8,0.21
INV-25511000002,2020-02-28,5698,37934,12,375,31.32,4.5,1.18
INV-25514400022,2020-02-28,4370,36304,16,375,44.64,6,1.58
INV-25510400025,2020-02-28,4450,36304,16,375,44.64,6,1.58
INV-25518500028,2020-02-28,2587,38046,4,750,56.64,3,0.79
INV-25526400027,2020-02-28,2560,63355,6,750,56.64,4.5,1.18
INV-25531500083,2020-02-28,2613,10804,8,200,56.64,1.6,0.42
INV-25532400069,2020-02-28,2624,35944,24,375,62.64,9,2.37
INV-25527200004,2020-02-28,4876,37934,24,375,62.64,9,2.37
INV-25524200024,2020-02-28,2518,37934,24,375,62.64,9,2.37
INV-25531100009,2020-02-28,5652,37934,24,375,62.64,9,2.37
INV-25519300052,2020-02-28,2558,37347,12,1000,77.28,12,3.17
INV-25515100031,2020-02-28,3678,37347,12,1000,77.28,12,3.17
INV-25515900034,2020-02-28,2635,37347,12,1000,77.28,12,3.17
INV-25535800010,2020-02-28,4818,37347,12,1000,77.28,12,3.17
INV-25520400010,2020-02-28,5751,72903,12,50,89.28,0.6,0.15
INV-25527700021,2020-02-28,5236,64601,6,750,101.28,4.5,1.18
INV-25541700048,2020-02-28,2549,64601,6,750,101.28,4.5,1.18
INV-25519600136,2020-02-28,2506,6998,6,1750,101.28,10.5,2.77
INV-25523600032,2020-02-28,2607,6998,6,1750,101.28,10.5,2.77
INV-25510600018,2020-02-28,3691,63355,12,750,113.28,9,2.37
INV-25537600040,2020-02-28,2644,44350,12,750,113.28,9,2.37
INV-25516700064,2020-02-28,2603,63355,12,750,113.28,9,2.37
INV-25519600153,2020-02-28,2506,63355,12,750,113.28,9,2.37
INV-25517800011,2020-02-28,3540,63355,12,750,113.28,9,2.37
INV-25519300053,2020-02-28,2558,63355,12,750,113.28,9,2.37
INV-25534700024,2020-02-28,2178,15247,12,1000,113.28,12,3.17
INV-25525000006,2020-02-28,2553,15247,12,1000,113.28,12,3.17
INV-25521900002,2020-02-28,3910,89447,12,1000,125.28,12,3.17
INV-25527700002,2020-02-28,5236,35944,48,375,125.28,18,4.75
INV-25517700066,2020-02-28,3354,37347,24,1000,154.56,24,6.34
INV-25517700032,2020-02-28,3354,64601,12,750,202.56,9,2.37
INV-25537300007,2020-02-28,5281,73053,3,1000,73.53,3,0.79
INV-25521300030,2020-02-28,4897,47863,3,375,73.53,1.12,0.29
INV-25512600009,2020-02-28,2505,73053,6,1000,147.06,6,1.58
INV-25509200006,2020-02-28,5660,47863,12,375,294.12,4.5,1.18
INV-25533100015,2020-02-28,5660,47863,12,375,294.12,4.5,1.18
INV-25520200011,2020-02-28,4752,47863,12,375,294.12,4.5,1.18
INV-25535800005,2020-02-28,4818,67267,3,1000,52.89,3,0.79
INV-25543100032,2020-02-28,4260,43337,3,1000,52.89,3,0.79
INV-25541200009,2020-02-28,5623,43337,3,1000,52.89,3,0.79
INV-25533600020,2020-02-28,5209,43337,3,1000,52.89,3,0.79
INV-25538900025,2020-02-28,3964,43337,3,1000,52.89,3,0.79
INV-25543400020,2020-02-28,4271,43337,3,1000,52.89,3,0.79
INV-25525000038,2020-02-28,2553,43337,6,1000,105.78,6,1.58
INV-25515100034,2020-02-28,3678,43337,6,1000,105.78,6,1.58
INV-25527900010,2020-02-28,4953,43337,12,1000,211.56,12,3.17
INV-25539000008,2020-02-28,5157,43337,12,1000,211.56,12,3.17
INV-25541500020,2020-02-28,3651,43337,12,1000,211.56,12,3.17
INV-25533100002,2020-02-28,5660,67267,12,1000,211.56,12,3.17
INV-25512800009,2020-02-28,4107,43337,12,1000,211.56,12,3.17
INV-25529000005,2020-02-28,4346,43337,12,1000,211.56,12,3.17
INV-25524300016,2020-02-28,5864,43337,12,1000,211.56,12,3.17
INV-25518000038,2020-02-28,3731,43337,12,1000,211.56,12,3.17
INV-25544600008,2020-02-28,3818,43337,12,1000,211.56,12,3.17
INV-25534700011,2020-02-28,2178,43337,12,1000,211.56,12,3.17
INV-25516700105,2020-02-28,2603,43337,12,1000,211.56,12,3.17
INV-25538400006,2020-02-28,2606,43337,12,1000,211.56,12,3.17
INV-25524900009,2020-02-28,3830,43337,12,1000,211.56,12,3.17
INV-25512700032,2020-02-28,4023,43337,12,1000,211.56,12,3.17
INV-25541700076,2020-02-28,2549,43337,12,1000,211.56,12,3.17
INV-25525200010,2020-02-28,4291,43337,12,1000,211.56,12,3.17
INV-25523100016,2020-02-28,5210,43337,12,1000,211.56,12,3.17
INV-25538700001,2020-02-28,5005,43337,12,1000,211.56,12,3.17
INV-25544000002,2020-02-28,3909,43337,12,1000,211.56,12,3.17
INV-25530100013,2020-02-28,3833,43337,12,1000,211.56,12,3.17
INV-25528600004,2020-02-28,4299,43337,12,1000,211.56,12,3.17
INV-25545100034,2020-02-28,5425,43337,12,1000,211.56,12,3.17
INV-25527600027,2020-02-28,3886,43337,12,1000,211.56,12,3.17
INV-25511500037,2020-02-28,4209,43337,12,1000,211.56,12,3.17
INV-25525800023,2020-02-28,2228,43337,12,1000,211.56,12,3.17
INV-25544700008,2020-02-28,5740,43337,12,1000,211.56,12,3.17
INV-25534900010,2020-02-28,3857,43337,24,1000,423.12,24,6.34
INV-25542700012,2020-02-28,3826,43337,24,1000,423.12,24,6.34
INV-25532400169,2020-02-28,2624,43337,24,1000,423.12,24,6.34
INV-25519300059,2020-02-28,2558,43337,24,1000,423.12,24,6.34
INV-25523600036,2020-02-28,2607,43337,24,1000,423.12,24,6.34
INV-25528900002,2020-02-28,4443,43337,24,1000,423.12,24,6.34
INV-25509400001,2020-02-28,4678,64000,3,750,102.03,2.25,0.59
INV-25512800027,2020-02-28,4107,28625,1,750,27.57,0.75,0.19
INV-25537800015,2020-02-28,3514,100827,1,750,27.57,0.75,0.19
INV-25536200056,2020-02-28,2602,77740,3,750,37.14,2.25,0.59
INV-25511900078,2020-02-28,2612,77842,3,750,37.14,2.25,0.59
INV-25523000010,2020-02-28,2657,37996,3,750,37.14,2.25,0.59
INV-25536200055,2020-02-28,2602,77683,3,750,37.14,2.25,0.59
INV-25536200057,2020-02-28,2602,77847,3,750,37.14,2.25,0.59
INV-25519100017,2020-02-28,5163,38006,3,750,37.14,2.25,0.59
INV-25511700016,2020-02-28,4577,77637,3,750,37.14,2.25,0.59
INV-25528200013,2020-02-28,4171,77683,3,750,37.14,2.25,0.59
INV-25544700013,2020-02-28,5740,43747,3,750,37.14,2.25,0.59
INV-25514600028,2020-02-28,5050,77847,3,750,37.14,2.25,0.59
INV-25515600027,2020-02-28,5625,37996,3,750,37.14,2.25,0.59
INV-25527000128,2020-02-28,2569,77378,3,750,37.14,2.25,0.59
INV-25538500005,2020-02-28,4319,37996,3,750,37.14,2.25,0.59
INV-25526200002,2020-02-28,4253,34820,3,750,37.14,2.25,0.59
INV-25511900079,2020-02-28,2612,77852,3,750,37.14,2.25,0.59
INV-25510200010,2020-02-28,4392,37996,3,750,37.14,2.25,0.59
INV-25528600013,2020-02-28,4299,77647,3,750,37.14,2.25,0.59
INV-25536200046,2020-02-28,2602,38006,3,750,37.14,2.25,0.59
INV-25536200054,2020-02-28,2602,77632,3,750,37.14,2.25,0.59
INV-25530900047,2020-02-28,2641,77683,3,750,37.14,2.25,0.59
INV-25540800019,2020-02-28,5051,34820,3,750,37.14,2.25,0.59
INV-25514800020,2020-02-28,4622,37996,3,750,37.14,2.25,0.59
INV-25514700013,2020-02-28,5109,37996,3,750,37.14,2.25,0.59
INV-25534400002,2020-02-28,4972,34820,3,750,37.14,2.25,0.59
INV-25511900047,2020-02-28,2612,43095,3,750,37.14,2.25,0.59
INV-25511900076,2020-02-28,2612,77740,3,750,37.14,2.25,0.59
INV-25525000009,2020-02-28,2553,43095,3,750,37.14,2.25,0.59
INV-25517200011,2020-02-28,2840,34820,3,750,37.14,2.25,0.59
INV-25543500016,2020-02-28,2523,77842,3,750,37.14,2.25,0.59
INV-25517200010,2020-02-28,2840,77683,3,750,37.14,2.25,0.59
INV-25540700020,2020-02-28,4997,77740,3,750,37.14,2.25,0.59
INV-25535800029,2020-02-28,4818,77632,3,750,37.14,2.25,0.59
INV-25521400031,2020-02-28,4790,37996,3,750,37.14,2.25,0.59
INV-25519300015,2020-02-28,2558,20366,3,750,49.14,2.25,0.59
INV-25522500028,2020-02-28,5252,28625,2,750,55.14,1.5,0.39
INV-25526400037,2020-02-28,2560,77683,6,750,74.28,4.5,1.18
INV-25531500062,2020-02-28,2613,78071,6,750,74.28,4.5,1.18
INV-25508900029,2020-02-28,4696,37996,6,750,74.28,4.5,1.18
INV-25526400038,2020-02-28,2560,77858,6,750,74.28,4.5,1.18
INV-25527100052,2020-02-28,2618,77703,6,750,74.28,4.5,1.18
INV-25513400013,2020-02-28,5338,37996,6,750,74.28,4.5,1.18
INV-25513100004,2020-02-28,4362,37996,6,750,74.28,4.5,1.18
INV-25531500061,2020-02-28,2613,77674,6,750,74.28,4.5,1.18
INV-25526400035,2020-02-28,2560,77674,6,750,74.28,4.5,1.18
INV-25543200044,2020-02-28,2551,77688,6,750,74.28,4.5,1.18
INV-25515900065,2020-02-28,2635,43747,6,750,74.28,4.5,1.18
INV-25510400002,2020-02-28,4450,37996,6,750,74.28,4.5,1.18
INV-25512300001,2020-02-28,5694,34820,6,750,74.28,4.5,1.18
INV-25527100053,2020-02-28,2618,78073,6,750,74.28,4.5,1.18
INV-25512600047,2020-02-28,2505,38006,12,750,148.56,9,2.37
INV-25519500055,2020-02-28,3562,77709,12,750,148.56,9,2.37
INV-25532000016,2020-02-28,5077,34820,12,750,148.56,9,2.37
INV-25518000029,2020-02-28,3731,77852,12,750,148.56,9,2.37
INV-25527000080,2020-02-28,2569,37996,12,750,148.56,9,2.37
INV-25541500018,2020-02-28,3651,77852,12,750,148.56,9,2.37
INV-25527100050,2020-02-28,2618,77632,12,750,148.56,9,2.37
INV-25526300029,2020-02-28,3868,37996,12,750,148.56,9,2.37
INV-25510300004,2020-02-28,4732,37996,12,750,148.56,9,2.37
INV-25537000044,2020-02-28,3592,77683,12,750,148.56,9,2.37
INV-25518500012,2020-02-28,2587,38006,12,750,148.56,9,2.37
INV-25511500030,2020-02-28,4209,77842,12,750,148.56,9,2.37
INV-25522800003,2020-02-28,2674,38006,12,750,148.56,9,2.37
INV-25542600003,2020-02-28,4385,37996,12,750,148.56,9,2.37
INV-25537000053,2020-02-28,3592,77637,12,750,148.56,9,2.37
INV-25511800009,2020-02-28,5411,43095,12,750,148.56,9,2.37
INV-25519500030,2020-02-28,3562,37996,12,750,148.56,9,2.37
INV-25522500001,2020-02-28,5252,37996,12,750,148.56,9,2.37
INV-25526700012,2020-02-28,2514,37996,12,750,148.56,9,2.37
INV-25525900019,2020-02-28,2672,77858,12,750,148.56,9,2.37
INV-25526800005,2020-02-28,5908,37996,12,750,148.56,9,2.37
INV-25523400004,2020-02-28,4249,77847,12,750,148.56,9,2.37
INV-25515700008,2020-02-28,2635,77688,12,750,148.56,9,2.37
INV-25518600007,2020-02-28,2620,43747,12,750,148.56,9,2.37
INV-25532600001,2020-02-28,2624,977663,12,750,148.56,9,2.37
INV-25527100051,2020-02-28,2618,77637,12,750,148.56,9,2.37
INV-25515700009,2020-02-28,2635,77683,12,750,148.56,9,2.37
INV-25535800030,2020-02-28,4818,43747,12,750,148.56,9,2.37
INV-25529700002,2020-02-28,4654,34820,12,750,148.56,9,2.37
INV-25537200008,2020-02-28,3901,38006,12,750,148.56,9,2.37
INV-25538400036,2020-02-28,2606,77714,12,750,148.56,9,2.37
INV-25517000014,2020-02-28,5335,38006,12,750,148.56,9,2.37
INV-25515700003,2020-02-28,2635,77852,12,750,148.56,9,2.37
